measurementTime: 2 secs
# JMH 1.10.3 (released 30 days ago)
# VM version: JDK 1.8.0_51, VM 25.51-b03
# VM invoker: /opt/jdk1.8.0_51/jre/bin/java
# VM options: -XX:MaxInlineSize=400 -Xmx1g -Didea.launcher.port=7551 -Didea.launcher.bin.path=/opt/idea-IU-142.3371.3/bin -Dfile.encoding=UTF-8
# Warmup: 5 iterations, 1 s each
# Measurement: 5 iterations, 2 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Sampling time
# Benchmark: net.openhft.chronicle.wire.benchmarks.Main.bwireFTF

# Run progress: 0.00% complete, ETA 00:02:30
# Fork: 1 of 10
# Warmup Iteration   1: n = 14051, mean = 69086 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 12976, 15536, 55411, 68992, 123259, 16022700, 30401534, 31981568 ns/op
# Warmup Iteration   2: n = 22943, mean = 33795 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1224, 2224, 10560, 10720, 12992, 860475, 44020898, 48037888 ns/op
# Warmup Iteration   3: n = 23322, mean = 1990 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 537, 553, 556, 560, 1482, 2606, 5158375, 24379392 ns/op
# Warmup Iteration   4: n = 14166, mean = 554 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 525, 554, 556, 557, 560, 677, 1696, 2328 ns/op
# Warmup Iteration   5: n = 14262, mean = 554 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 488, 556, 557, 557, 559, 626, 785, 796 ns/op
Iteration   5: n = 27519, mean = 602 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 582, 599, 616, 624, 625, 669, 3160, 5432 ns/op

# Run progress: 60.00% complete, ETA 00:01:06
# Fork: 7 of 10
# Warmup Iteration   1: n = 13303, mean = 75049 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 5968, 20608, 52301, 62528, 124027, 15789195, 43974158, 50069504 ns/op
# Warmup Iteration   2: n = 29867, mean = 12108 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 703, 725, 1882, 5328, 7027, 26838, 36062102, 43974656 ns/op
# Warmup Iteration   3: n = 18579, mean = 629 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 579, 597, 866, 879, 897, 1123, 4106, 5568 ns/op
# Warmup Iteration   4: n = 12610, mean = 602 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 583, 599, 608, 614, 623, 791, 3843, 4068 ns/op
# Warmup Iteration   5: n = 13333, mean = 600 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 584, 599, 608, 615, 626, 656, 1867, 2424 ns/op
Iteration   1: n = 27382, mean = 600 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 581, 599, 607, 612, 622, 651, 2409, 2444 ns/op
Iteration   2: n = 26871, mean = 600 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 584, 598, 605, 611, 624, 681, 2454, 3044 ns/op
Iteration   3: n = 26795, mean = 601 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 583, 599, 608, 614, 624, 668, 1336, 6592 ns/op
Iteration   4: n = 27383, mean = 601 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 578, 599, 608, 615, 624, 664, 2504, 2712 ns/op
Iteration   5: n = 27380, mean = 601 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 546, 599, 608, 613, 623, 667, 3355, 6864 ns/op

# Run progress: 70.00% complete, ETA 00:00:49
# Fork: 8 of 10
# Warmup Iteration   1: n = 13138, mean = 75320 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 6584, 17344, 51526, 69632, 120654, 16667460, 44262077, 45023232 ns/op
# Warmup Iteration   2: n = 25548, mean = 11243 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 586, 918, 1048, 1908, 6296, 24205, 29814197, 32079872 ns/op
# Warmup Iteration   3: n = 21099, mean = 1499 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 586, 728, 967, 985, 1009, 1169, 4654, 16007168 ns/op
# Warmup Iteration   4: n = 26877, mean = 608 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 550, 604, 622, 626, 638, 696, 2663, 5088 ns/op
# Warmup Iteration   5: n = 13184, mean = 610 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 587, 604, 624, 629, 639, 707, 9338, 10752 ns/op
Iteration   1: n = 26130, mean = 610 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 587, 604, 627, 637, 640, 698, 2754, 2908 ns/op
Iteration   2: n = 27102, mean = 610 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 587, 604, 627, 637, 640, 689, 2462, 2760 ns/op
Iteration   3: n = 27192, mean = 610 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 587, 604, 628, 637, 640, 693, 2670, 3004 ns/op
Iteration   4: n = 27291, mean = 610 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 587, 604, 627, 637, 640, 717, 4295, 12064 ns/op
Iteration   5: n = 27300, mean = 609 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 586, 604, 625, 628, 639, 686, 1371, 2880 ns/op

# Run progress: 80.00% complete, ETA 00:00:33
# Fork: 9 of 10
# Warmup Iteration   1: n = 12928, mean = 75664 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 7040, 20640, 50496, 66944, 120704, 16091415, 37855858, 39976960 ns/op
# Warmup Iteration   2: n = 20693, mean = 7325 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 607, 677, 958, 1330, 4896, 19411, 26336480, 27983872 ns/op
# Warmup Iteration   3: n = 13932, mean = 1810 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 609, 636, 746, 754, 768, 970, 9713531, 16007168 ns/op
# Warmup Iteration   4: n = 13406, mean = 620 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 609, 616, 625, 642, 643, 730, 3848, 4160 ns/op
# Warmup Iteration   5: n = 12702, mean = 618 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 611, 616, 624, 625, 635, 677, 1940, 2360 ns/op
Iteration   1: n = 27003, mean = 618 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 600, 616, 624, 625, 635, 678, 2484, 2624 ns/op
Iteration   2: n = 27056, mean = 618 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 610, 616, 624, 625, 635, 695, 2426, 2532 ns/op
Iteration   3: n = 27445, mean = 618 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 609, 616, 624, 625, 635, 676, 2583, 2784 ns/op
Iteration   4: n = 27541, mean = 618 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 593, 616, 624, 625, 636, 695, 3185, 8448 ns/op
Iteration   5: n = 27426, mean = 619 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 598, 616, 624, 625, 637, 739, 2802, 7272 ns/op

# Run progress: 90.00% complete, ETA 00:00:16
# Fork: 10 of 10
# Warmup Iteration   1: n = 12967, mean = 79239 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 9184, 23232, 50624, 67840, 124498, 16041902, 53457715, 60751872 ns/op
# Warmup Iteration   2: n = 26570, mean = 11817 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 724, 794, 835, 1760, 6376, 24915, 31217657, 43974656 ns/op
# Warmup Iteration   3: n = 21644, mean = 1118 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 546, 601, 615, 623, 747, 869, 4671, 11042816 ns/op
# Warmup Iteration   4: n = 13038, mean = 609 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 582, 606, 619, 625, 632, 701, 4782, 5632 ns/op
# Warmup Iteration   5: n = 13140, mean = 609 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 584, 606, 619, 625, 633, 671, 3206, 3548 ns/op
Iteration   1: n = 26437, mean = 608 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 584, 606, 619, 625, 632, 677, 1516, 2804 ns/op
Iteration   2: n = 26703, mean = 609 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 583, 606, 619, 625, 633, 742, 2676, 3244 ns/op
Iteration   3: n = 26706, mean = 608 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 583, 606, 619, 625, 632, 674, 2586, 2896 ns/op
Iteration   4: n = 26579, mean = 609 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 582, 606, 619, 624, 632, 678, 3311, 5808 ns/op
Iteration   5: n = 27088, mean = 608 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 583, 606, 619, 624, 632, 673, 2409, 2672 ns/op

Result "bwireFTF":
  597.110 ±(99.9%) 0.115 ns/op [Average]
  (min, avg, max) = (449.000, 597.110, 12064.000), stdev = 40.758
  CI (99.9%): [596.995, 597.224] (assumes normal distribution)
  Samples, N = 1371408
        mean =    597.110 ±(99.9%) 0.115 ns/op
         min =    449.000 ns/op
  p( 0.0000) =    449.000 ns/op
  p(50.0000) =    601.000 ns/op
  p(90.0000) =    617.000 ns/op
  p(95.0000) =    622.000 ns/op
  p(99.0000) =    631.000 ns/op
  p(99.9000) =    674.000 ns/op
  p(99.9900) =   2444.000 ns/op
  p(99.9990) =   5934.917 ns/op
  p(99.9999) =  10964.629 ns/op
         max =  12064.000 ns/op

# Run complete. Total time: 00:02:46

Benchmark        Mode      Cnt    Score   Error  Units
Main.bwireFTF  sample  1371408  597.110 ± 0.115  ns/op
